id,ukprn,university,year,source_url,download_timestamp,pdf_path,txt_path,json_path
1756,10006566,The University of West London,2012,,2025-11-22T20:14:12,downloads/pdfs/The_University_of_West_London_key-performance-indicators-report-and-appendices-2011-q4.pdf,,
1757,10000961,Brunel University London,2011,,2025-11-23T00:13:00,downloads/pdfs/Brunel_University_London_financial-year-2010.pdf,,
1758,10007151,The University of Lincoln,2011,,2025-11-23T00:48:55,downloads/pdfs/University_of_Lincoln_University-of-Lincoln-Financial-Statements-2010-11.pdf,,
1759,10000961,Brunel University London,2005,,2025-11-23T00:13:39,downloads/pdfs/Brunel_University_London_financial-year-2004.pdf,,
1760,10007759,Aston University,2013,,2025-11-23T00:16:06,downloads/pdfs/Aston_University_Annual%20Statement%20of%20Accounts%202012-2013_1.pdf,,
1761,10007851,University of Derby,2017,,2025-11-22T20:02:30,downloads/pdfs/University_of_Derby_Accounts-2016.pdf,,
1762,10005500,Robert Gordon University,2021,,2025-11-23T01:23:53,downloads/pdfs/Robert_Gordon_University_Financial-Statements-for-the-Year-Ended-31-July-2020.pdf,,
1763,10004112,Loughborough College,2015,,2025-11-22T23:58:10,downloads/pdfs/Loughborough_University_Financial-Statements-2014-15.pdf,,
1764,10007835,Royal Academy of Music,2016,,2025-11-23T07:44:22,downloads/pdfs/Royal_Academy_of_Music_Royal-Academy-of-Music-Financial-Statements-Year-Ended-31-July-2015.pdf,,
1765,10007780,SOAS University of London,2023,,2025-11-23T00:17:08,downloads/pdfs/SOAS_University_of_London_Financial%20statements%202022_23.pdf,,
1766,10007786,The University of Bristol,2019,,2025-11-22T23:20:59,downloads/pdfs/University_of_Cambridge_uoc_annual_report_2018.pdf,,
1767,10007160,The University of Surrey,2015,,2025-11-23T00:05:49,downloads/pdfs/University_of_Surrey_financial-statement-2014-2015.pdf,,
1768,10007851,University of Derby,2022,,2025-11-22T20:02:22,downloads/pdfs/University_of_Derby_Annual-Report-2021.pdf,,
1769,10006842,The University of Liverpool,2020,,2025-11-22T23:45:54,"downloads/pdfs/University_of_Liverpool_Anunal,Accounts,2019-2020.pdf",,
1770,10006566,The University of West London,2022,,2025-11-22T20:13:12,downloads/pdfs/The_University_of_West_London_Gender-Pay-Gap-Report-2021.pdf,,
1771,10007786,The University of Bristol,2024,,2025-11-22T20:01:56,downloads/pdfs/University_of_Cumbria_2024_Advance_HE_Annual_Report_and_Accounts_2023-24-Signed.pdf,,
1772,10007164,"University of the West of England, Bristol",2020,,2025-11-23T01:03:00,downloads/pdfs/UWE_Bristol_uwe-bristol-annual-report-2019.pdf,,
1773,10007786,The University of Bristol,2018,,2025-11-22T20:04:30,downloads/pdfs/University_of_Keele_Keele University 2017 -Signed Accounts.pdf,,
1774,10007167,The University of York,2024,,2025-11-22T23:40:39,downloads/pdfs/University_of_York_Annual-report-and-financial-statements-2023.pdf,,
1775,10007802,The University of Reading,2024,,2025-11-23T00:22:19,downloads/pdfs/University_of_Reading_Financial_Statements_2023-24.pdf,,
1776,10007805,The University of Strathclyde,2023,,2025-11-23T00:00:08,downloads/pdfs/University_of_Strathclyde_Annual_Accounts_2022-23.pdf,,
1777,10007792,The University of Exeter,2014,,2025-11-22T23:39:38,downloads/pdfs/University_of_Exeter_Financial_Statements_2013-14.pdf,,
1778,10006842,The University of Liverpool,2015,,2025-11-22T23:50:22,"downloads/pdfs/University_of_Liverpool_Annual,Accounts,2014-15.pdf",,
1779,10006840,The University of Birmingham,2021,,2025-11-22T19:56:18,downloads/pdfs/University_of_Birmingham_uob-annual-report-and-accounts-2020-21-accessible.pdf,,
1780,10005523,Rose Bruford College of Theatre and Performance,2024,,2025-11-23T07:39:21,downloads/pdfs/Rose_Bruford_College_Remuneration-Committee-annual-report-2023-24.pdf,,
1781,10007835,Royal Academy of Music,2018,,2025-11-23T07:44:16,downloads/pdfs/Royal_Academy_of_Music_Royal-Academy-of-Music-Financial-Statements-Year-Ended-31-July-2017.pdf,,
1782,10006566,The University of West London,2023,,2025-11-22T20:14:27,downloads/pdfs/The_University_of_West_London_sustainable-development-goals-report-2022-23.pdf,,
1783,10008397,Norland College,2021,,2025-11-23T07:57:44,downloads/pdfs/Norland_College_NORLAND-ANNUAL-REPORT-2020-21.pdf,,
1784,10007137,The University of Chichester,2023,,2025-11-23T01:18:02,downloads/pdfs/University_of_Chichester_ANNUAL-REPORT-2022-FINAL.pdf,,
1785,10004930,Oxford Brookes University,2012,,2025-11-22T20:06:30,downloads/pdfs/Oxford_Brookes_University_equality-diversity-report-2011-12.pdf,,
1786,10007804,The University of Stirling,2022,,2025-11-22T20:20:49,downloads/pdfs/University_of_Stirling_FinancialStatements_2021-2022_accessible.pdf,,
1787,10000712,University College Birmingham,2001,,2025-11-22T19:54:49,downloads/pdfs/University_College_Birmingham_2001_accounts2001.pdf,,
1788,10007792,The University of Exeter,2024,,2025-11-22T23:39:13,downloads/pdfs/University_of_Exeter_annualreport2023-2024.pdf,,
1789,10007158,The University of Southampton,2014,,2025-11-22T20:10:44,downloads/pdfs/University_of_Southampton_2013_Financial-Statements2013-14.pdf,,
1790,10007788,The University of Cambridge,2020,,2025-11-22T23:20:52,downloads/pdfs/University_of_Cambridge_university_of_cambridge_group_annual_reports_2019-20.pdf,,
1791,10006566,The University of West London,2014,,2025-11-22T20:12:40,downloads/pdfs/The_University_of_West_London_financial-statement-2013.PDF.pdf,,
1792,10004180,The Manchester Metropolitan University,2012,,2025-11-23T00:20:45,downloads/pdfs/Manchester_Metropolitan_University_Financial_Statement_2011_12.pdf,,
1793,10000291,Anglia Ruskin University,2015,,2025-11-22T19:49:05,downloads/pdfs/Anglia_Ruskin_University_annual-report-and-accounts-2014-15.pdf,,
1794,10000961,Brunel University London,2007,,2025-11-23T00:13:29,downloads/pdfs/Brunel_University_London_financial-year-2006.pdf,,
1795,10014001,University of Suffolk,2010,,2025-11-22T20:11:46,downloads/pdfs/University_of_Suffolk_Financial-Statement-for-year-ended-31st-July-2009.pdf,,
1796,10003645,King's College London,2021,,2025-11-22T23:32:59,downloads/pdfs/Kings_College_London_expenses-aug-2020-jan-2021.pdf,,
1797,10005553,Royal Holloway and Bedford New College,2024,,2025-11-23T00:23:26,downloads/pdfs/Royal_Holloway_Univ_of_London_9594-financial-information-time-line_2023-24-extended-v3.pdf,,
1798,10007801,University of Plymouth,2016,,2025-11-22T20:07:04,downloads/pdfs/University_of_Plymouth_Plymouth_University_Financial_Statements_year_ended_31_July_2015.pdf,,
1799,10007786,The University of Bristol,2012,,2025-11-22T20:17:28,downloads/pdfs/University_of_the_Highlands_and_Islands_Summary-of-Main-Classes-of-Insurance-2011-12.pdf,,
1800,10007806,The University of Sussex,2025,,2025-11-23T00:36:46,downloads/pdfs/University_of_Sussex_finance-systems-access-requirements---december-2024.pdf,,
1801,10007138,The University of Northampton,2024,,2025-11-22T20:05:23,downloads/pdfs/University_of_Northampton_2024_isii-app-financial-report-2023-2024.pdf,,
1802,10014001,University of Suffolk,2009,,2025-11-22T20:11:48,downloads/pdfs/University_of_Suffolk_Financial-Statement-for-year-ended-31st-July-2008.pdf,,
1803,10007855,Swansea University,2020,,2025-11-22T20:21:32,downloads/pdfs/Swansea_University_Welsh-Language-Standards-Compliance-Report-Aug2018-July-2019.pdf,,
1804,10000961,Brunel University London,2008,,2025-11-23T00:13:23,downloads/pdfs/Brunel_University_London_financial-year-2007.pdf,,
1805,10000961,Brunel University London,2014,,2025-11-23T00:12:32,downloads/pdfs/Brunel_University_London_financial-year-2013.pdf,,
1806,10006566,The University of West London,2011,,2025-11-22T20:13:59,downloads/pdfs/The_University_of_West_London_staff-equality-diversity-and-inclusion-report-2010-11.pdf,,
1807,10007786,The University of Bristol,2015,,2025-11-22T23:43:30,downloads/pdfs/University_of_St_Andrews_Reports and Financial Statements for the Year 31 July 2014.pdf,,
1808,10006566,The University of West London,2010,,2025-11-22T20:14:03,downloads/pdfs/The_University_of_West_London_staff-equality-diversity-and-inclusion-report-2009-10-Appendices.pdf,,
1809,10005561,Royal Conservatoire of Scotland,2022,,2025-11-22T20:19:00,downloads/pdfs/Royal_Conservatoire_of_Scotland_2021-22-Signed-Accounts.pdf,,
1810,10007160,The University of Surrey,2023,,2025-11-23T00:03:02,downloads/pdfs/University_of_Surrey_annual-report-and-financial-statements-2022-23.pdf,,
1811,10007851,University of Derby,2016,,2025-11-22T20:02:31,downloads/pdfs/University_of_Derby_Accounts-2015.pdf,,
1812,10007786,The University of Bristol,2018,,2025-11-22T20:16:58,downloads/pdfs/University_of_the_Highlands_and_Islands_uhi-accounts-2017-18.pdf,,
1813,10007835,Royal Academy of Music,2017,,2025-11-23T07:44:18,downloads/pdfs/Royal_Academy_of_Music_Royal-Academy-of-Music-Financial-Statements-Year-Ended-31-July-2016.pdf,,
1814,10014001,University of Suffolk,2022,,2025-11-22T20:10:59,downloads/pdfs/University_of_Suffolk_2021_Financial-Statements-for-year-ended-31-July-2021.pdf,,
1815,10003645,King's College London,2021,,2025-11-22T23:33:03,downloads/pdfs/Kings_College_London_expenses-feb-2020-july-2020.pdf,,
1816,10007160,The University of Surrey,2016,,2025-11-23T00:06:27,downloads/pdfs/University_of_Surrey_Modern-Slavery-Act-2015-Modern-Slavery-and-Human-Trafficking-Statement-2025-ML.pdf,,
1817,10007164,"University of the West of England, Bristol",2019,,2025-11-23T01:03:48,downloads/pdfs/UWE_Bristol_uwe-bristol-annual-report-2018.pdf,,
1818,10007786,The University of Bristol,2017,,2025-11-22T20:17:00,downloads/pdfs/University_of_the_Highlands_and_Islands_uhi-accounts-2016-17.pdf,,
1819,10007786,The University of Bristol,2005,,2025-11-22T23:39:55,downloads/pdfs/University_of_Exeter_UoE_Financial_Statements_2004_05.pdf,,
1820,10005561,Royal Conservatoire of Scotland,2016,,2025-11-22T20:19:16,downloads/pdfs/Royal_Conservatoire_of_Scotland_2015-16-Signed-Accounts-compressed.pdf,,
1821,10006566,The University of West London,2013,,2025-11-22T20:14:04,downloads/pdfs/The_University_of_West_London_key-performance-indicators-report-2012-q2-and-q3.pdf,,
1822,10007158,The University of Southampton,2016,,2025-11-22T23:38:17,downloads/pdfs/University_of_Southampton_financial-statements-2015-16.pdf,,
1823,10000291,Anglia Ruskin University,2019,,2025-11-22T19:48:59,downloads/pdfs/Anglia_Ruskin_University_annual-report-and-accounts-2018-19.pdf,,
1824,10000961,Brunel University London,2022,,2025-11-23T00:09:36,downloads/pdfs/Brunel_University_London_Brunel-University-Financial-Statements-2021-22-Signed-by-Council-23rd-November-2022-KPMG-signed-nosigs.pdf,,
1825,10007143,University of Durham,2024,,2025-11-22T20:02:34,downloads/pdfs/University_of_Durham_2024_7724_DU_Annual_Report_2024_Accessible_Final_V2.pdf,,
1826,10007786,The University of Bristol,2014,,2025-11-22T23:43:40,downloads/pdfs/University_of_St_Andrews_investment-list-at-31-july-2013.pdf,,
1827,10005523,Rose Bruford College of Theatre and Performance,2024,,2025-11-23T07:39:19,downloads/pdfs/Rose_Bruford_College_Approved-Financial-Regulations_Mar-2023.pdf,,
1828,10007855,Swansea University,2024,,2025-11-22T20:21:30,downloads/pdfs/Swansea_University_2023_Annual-Review-2023.pdf,,
1829,10007158,The University of Southampton,2023,,2025-11-22T23:37:59,downloads/pdfs/University_of_Southampton_University%20of%20Southampton%20-%20Financial%20Statements%202022-23.pdf,,
1830,10007784,University College London,2022,,2025-11-22T23:25:04,downloads/pdfs/University_College_London_UCL_2021_ucl_annual_report.pdf,,
1831,10006566,The University of West London,2024,,2025-11-22T20:12:25,downloads/pdfs/The_University_of_West_London_financial-year-report-2023.pdf,,
1832,10006840,The University of Birmingham,2015,,2025-11-22T19:57:19,downloads/pdfs/University_of_Birmingham_uob-annual-accounts-2014-2015.pdf,,
1833,10007851,University of Derby,2019,,2025-11-22T20:02:26,downloads/pdfs/University_of_Derby_Accounts-2018.pdf,,
1834,10007788,The University of Cambridge,2020,,2025-11-22T20:01:11,downloads/pdfs/University_of_Cambridge_2019_reports_and_financial_statements_2019_final.pdf,,
1835,10000291,Anglia Ruskin University,2021,,2025-11-22T19:48:56,downloads/pdfs/Anglia_Ruskin_University_annual-report-and-accounts-2020-21.pdf,,
1836,10005500,Robert Gordon University,2022,,2025-11-23T01:24:14,downloads/pdfs/Robert_Gordon_University_Univation-Annual-Report-and-Financial-Statements-31-July-2021.pdf,,
1837,10007805,The University of Strathclyde,2017,,2025-11-23T00:01:36,downloads/pdfs/University_of_Strathclyde_Annual_Accounts_2016-17.pdf,,
1838,10006566,The University of West London,2011,,2025-11-22T20:12:45,downloads/pdfs/The_University_of_West_London_financial-statements-2010.pdf,,
1839,10007786,The University of Bristol,2023,,2025-11-22T23:42:34,downloads/pdfs/University_of_St_Andrews_financial-statement-31-july-2022.pdf,,
1840,10007804,The University of Stirling,2019,,2025-11-22T20:20:59,downloads/pdfs/University_of_Stirling_financial-statement-2018-2019.pdf,,
1841,10003645,King's College London,2025,,2025-11-22T23:32:31,downloads/pdfs/Kings_College_London_expenses-aug-2024-jan-2025.pdf,,
1842,10007150,The University of Kent,2017,,2025-11-23T00:26:03,downloads/pdfs/University_of_Kent_accounts20172018.pdf,,
1843,10014001,University of Suffolk,2012,,2025-11-22T20:11:44,downloads/pdfs/University_of_Suffolk_Financial-Statement-for-year-ended-31st-July-2011.pdf,,
1844,10004930,Oxford Brookes University,2023,,2025-11-22T20:06:03,downloads/pdfs/Oxford_Brookes_University_EDI-Annual-Report-2022-23.pdf,,
1845,10006840,The University of Birmingham,2003,,2025-11-22T19:58:20,downloads/pdfs/University_of_Birmingham_accounts2003.pdf,,
1846,10007855,Swansea University,2016,,2025-11-22T20:21:36,downloads/pdfs/Swansea_University_Monitoring-report-2015-16.pdf,,
1847,10004063,London School of Economics and Political Science,2006,,2025-11-22T23:28:42,downloads/pdfs/London_School_of_Economics_LSE_2005-06AnnualAccounts.pdf,,
1848,10006022,Southampton Solent University,2022,,2025-11-22T20:10:46,downloads/pdfs/Solent_University_2021_audit-committee-annual-report-2021-22.pdf,,
1849,10006840,The University of Birmingham,2002,,2025-11-22T19:58:21,downloads/pdfs/University_of_Birmingham_accounts2002.pdf,,
1850,10007786,The University of Bristol,2014,,2025-11-22T20:17:03,downloads/pdfs/University_of_the_Highlands_and_Islands_uhi-accounts-2013-14.pdf,,
1851,10007786,The University of Bristol,2009,,2025-11-22T23:43:53,downloads/pdfs/University_of_St_Andrews_2008_09 Group Accounts final.pdf,,
1852,10007768,The University of Lancaster,2022,,2025-11-22T20:04:42,downloads/pdfs/University_of_Lancaster_2021%20Lancaster%20University%20Annual%20Accounts.pdf,,
1853,10007786,The University of Bristol,2012,,2025-11-22T20:17:11,downloads/pdfs/University_of_the_Highlands_and_Islands_uhi-accounts-2011-12.pdf,,
1854,10007786,The University of Bristol,2011,,2025-11-22T19:59:51,downloads/pdfs/University_of_Bristol_fs1011.pdf,,
1855,10007804,The University of Stirling,2018,,2025-11-22T20:21:00,downloads/pdfs/University_of_Stirling_university-of-stirling-financial-statement-2017-18.pdf,,
1856,10007780,SOAS University of London,2016,,2025-11-23T00:17:35,downloads/pdfs/SOAS_University_of_London_Financial%20statements%202015-16.pdf,,
1857,10007802,The University of Reading,2025,,2025-11-22T20:08:34,downloads/pdfs/University_of_Reading_2024_finance2024statement.pdf,,
1858,10007761,Courtauld Institute of Art,2008,,2025-11-22T20:01:54,downloads/pdfs/Courtauld_Institute_of_Art_2007-08-Financial-Statements1.pdf,,
1859,10002718,Goldsmiths College,2016,,2025-11-22T20:02:57,downloads/pdfs/Goldsmiths_College_2017_00160_financial_statements_2017-v4_Final.pdf,,
1860,10003645,King's College London,2024,,2025-11-22T23:32:47,downloads/pdfs/Kings_College_London_expenses-feb-2023-jul-2023.pdf,,
1861,10000291,Anglia Ruskin University,2014,,2025-11-22T19:49:06,downloads/pdfs/Anglia_Ruskin_University_annual-report-and-accounts-2013-14-pdf.pdf,,
1862,10007784,University College London,2015,,2025-11-22T23:24:43,downloads/pdfs/University_College_London_UCL_2014_UCL-annual-report.pdf,,
1863,10007851,University of Derby,2020,,2025-11-22T20:02:24,downloads/pdfs/University_of_Derby_Accounts-2019.pdf,,
1864,10004180,The Manchester Metropolitan University,2021,,2025-11-23T00:20:04,downloads/pdfs/Manchester_Metropolitan_University_Annual_Statement_2020_2021.pdf,,
1865,10007801,University of Plymouth,2024,,2025-11-22T20:06:42,downloads/pdfs/University_of_Plymouth_Annual_Report_and_Financial_Statements_for_the_year_ended_31_July_2023.pdf,,
1866,10006566,The University of West London,2023,,2025-11-22T20:13:26,downloads/pdfs/The_University_of_West_London_EDI-Committee-Equality-Diversity-and-Inclusion-Annual-Report-Appendix-1-Equal-Pay-Audit-2022-2023.pdf,,
1867,10003645,King's College London,2025,,2025-11-22T23:32:37,downloads/pdfs/Kings_College_London_expenses-february-2024-july-2024.pdf,,
1868,10004930,Oxford Brookes University,2017,,2025-11-22T20:06:21,downloads/pdfs/Oxford_Brookes_University_EDI-Report-2016-17.pdf,,
1869,10007786,The University of Bristol,2018,,2025-11-22T23:43:16,downloads/pdfs/University_of_St_Andrews_investment-list-july-2017.pdf,,
1870,10007784,University College London,2015,,2025-11-22T20:05:07,downloads/pdfs/University_College_London_2017_Financial_Statements_2014_15.pdf,,
1871,10003645,King's College London,2023,,2025-11-22T23:32:52,downloads/pdfs/Kings_College_London_expenses-aug-2022-jan-2023.pdf,,
1872,10008397,Norland College,2022,,2025-11-23T07:57:42,downloads/pdfs/Norland_College_NORLAND-STATUTORY-ACCOUNTS-2021.pdf,,
1873,10007786,The University of Bristol,2017,,2025-11-22T23:43:19,downloads/pdfs/University_of_St_Andrews_investment-list-at-31-jan-2016.pdf,,
1874,10007786,The University of Bristol,2024,,2025-11-22T23:42:28,downloads/pdfs/University_of_St_Andrews_financial-statement-31-july-2023.pdf,,
1875,10007786,The University of Bristol,2019,,2025-11-22T20:05:33,downloads/pdfs/Norwich_University_of_the_Arts_Report-and-Consolidated-Financial-Statements-2018-19-1.pdf,,
1876,10005561,Royal Conservatoire of Scotland,2017,,2025-11-22T20:19:14,downloads/pdfs/Royal_Conservatoire_of_Scotland_2016-17-Signed-Accounts.pdf,,
1877,10007835,Royal Academy of Music,2019,,2025-11-23T07:44:12,downloads/pdfs/Royal_Academy_of_Music_Royal-Academy-of-Music-Financial-Statements-Year-Ended-31-July-2018.pdf,,
1878,10007786,The University of Bristol,2026,,2025-11-22T23:42:14,downloads/pdfs/University_of_St_Andrews_Investment list as at 31 July 2025.pdf,,
1879,10007835,Royal Academy of Music,2025,,2025-11-23T07:43:53,downloads/pdfs/Royal_Academy_of_Music_Royal-Academy-of-Music-Financial-Statements-Year-Ended-31-July-2024.pdf,,
1880,10006840,The University of Birmingham,2016,,2025-11-22T19:57:16,downloads/pdfs/University_of_Birmingham_uob-annual-accounts-2015-2016.pdf,,
1881,10007823,Edge Hill University,2024,,2025-11-23T01:16:32,downloads/pdfs/Edge_Hill_University_2023-Financial-Statements-Edge-Hill-University-KPMG-Signed.pdf,,
1882,10006566,The University of West London,2016,,2025-11-22T20:13:44,downloads/pdfs/The_University_of_West_London_staff-equality-diversity-and-inclusion-annual-report-2015-16.pdf,,
1883,10003270,"Imperial College of Science, Technology and Medicine",2024,,2025-11-22T23:24:24,downloads/pdfs/Imperial_College_London_Annual-Report-2023-24-web.pdf,,
1884,10007792,The University of Exeter,2017,,2025-11-22T23:39:32,downloads/pdfs/University_of_Exeter_Financial_Statements_2016-17.pdf,,
1885,10005500,Robert Gordon University,2023,,2025-11-23T01:23:58,downloads/pdfs/Robert_Gordon_University_Univation-Annual-Report-and-Financial-Statements-31-July-2022.pdf,,
1886,10006842,The University of Liverpool,2025,,2025-11-22T20:04:51,downloads/pdfs/University_of_Liverpool_2024_trustee-report-accounts-2024.pdf,,
1887,10007786,The University of Bristol,2015,,2025-11-22T23:43:31,downloads/pdfs/University_of_St_Andrews_investment-list-at-31-july-2014.pdf,,
1888,10007786,The University of Bristol,2020,,2025-11-22T23:42:56,downloads/pdfs/University_of_St_Andrews_financial-statement-31-july-2019.pdf,,
1889,10007151,The University of Lincoln,2020,,2025-11-23T00:50:36,downloads/pdfs/University_of_Lincoln_UL-Financial-Statement-2019-20-signed-by-BDO.pdf,,
1890,10007786,The University of Bristol,2017,,2025-11-22T20:04:32,downloads/pdfs/University_of_Keele_UniversityandGroup_Accounts_31July 2016.pdf,,
1891,10007761,Courtauld Institute of Art,2012,,2025-11-22T20:01:46,downloads/pdfs/Courtauld_Institute_of_Art_2011-12-Financial-Statements1.pdf,,
1892,10004930,Oxford Brookes University,2023,,2025-11-22T20:06:33,downloads/pdfs/Oxford_Brookes_University_Equal-Pay-Audit-2022.pdf,,
1893,10007792,The University of Exeter,2020,,2025-11-22T23:39:24,downloads/pdfs/University_of_Exeter_annualreport2019-2020.pdf,,
1894,10006566,The University of West London,2023,,2025-11-22T20:12:26,downloads/pdfs/The_University_of_West_London_financial-year-report-2022.pdf,,
1895,10000961,Brunel University London,2010,,2025-11-23T00:13:07,downloads/pdfs/Brunel_University_London_financial-year-2009.pdf,,
1896,10014001,University of Suffolk,2013,,2025-11-22T20:11:30,downloads/pdfs/University_of_Suffolk_Financial-Statement-for-year-ended-31st-July-2012.pdf,,
1897,10004930,Oxford Brookes University,2022,,2025-11-22T20:06:06,downloads/pdfs/Oxford_Brookes_University_EDI-Annual-Report-2021-2022.pdf,,
1898,10007786,The University of Bristol,2012,,2025-11-22T23:43:46,downloads/pdfs/University_of_St_Andrews_Investment_as_at_31_July_2011.pdf,,
1899,10007786,The University of Bristol,2009,,2025-11-22T23:39:48,downloads/pdfs/University_of_Exeter_UoE_Financial_Statements_2008_09.pdf,,
1900,10004112,Loughborough College,2021,,2025-11-22T23:57:58,downloads/pdfs/Loughborough_University_Financial-Statements-2020-21.pdf,,
1901,10006840,The University of Birmingham,2001,,2025-11-22T19:58:22,downloads/pdfs/University_of_Birmingham_accounts2001.pdf,,
1902,10000961,Brunel University London,2020,,2025-11-23T00:10:08,downloads/pdfs/Brunel_University_London_Financial-Statements-2019-20.pdf,,
1903,10007855,Swansea University,2021,,2025-11-22T20:21:46,downloads/pdfs/Swansea_University_EPSRC-CDT-2020-Annual-Report-final-(1).pdf,,
1904,10014001,University of Suffolk,2008,,2025-11-22T20:11:49,downloads/pdfs/University_of_Suffolk_Financial-Statement-for-year-ended-31st-July-2007.pdf,,
1905,10014001,University of Suffolk,2014,,2025-11-22T20:11:28,downloads/pdfs/University_of_Suffolk_Financial-Statement-for-year-ended-31st-July-2013.pdf,,
1906,10000961,Brunel University London,2009,,2025-11-23T00:13:17,downloads/pdfs/Brunel_University_London_financial-year-2008.pdf,,
1907,10007786,The University of Bristol,2013,,2025-11-22T19:59:48,downloads/pdfs/University_of_Bristol_fs1213.pdf,,
1908,10007786,The University of Bristol,2024,,2025-11-22T23:42:31,downloads/pdfs/University_of_St_Andrews_investment-list-31-july-2023.pdf,,
1909,10007759,Aston University,2013,,2025-11-23T00:16:11,downloads/pdfs/Aston_University_Annual%20Statement%20of%20Accounts%202012-2013_0_0.pdf,,
1910,10006566,The University of West London,2016,,2025-11-22T20:13:46,downloads/pdfs/The_University_of_West_London_equal-pay-report-2015-16.pdf,,
1911,10007804,The University of Stirling,2017,,2025-11-22T20:21:02,downloads/pdfs/University_of_Stirling_financial-statements-2016-2017.pdf,,
1912,10006566,The University of West London,2013,,2025-11-22T20:14:07,downloads/pdfs/The_University_of_West_London_key-performance-indicators-report-2012-q1.pdf,,
1913,10007786,The University of Bristol,2018,,2025-11-22T20:05:34,downloads/pdfs/Norwich_University_of_the_Arts_Report-and-Consolidated-Financial-Statements-2017-18.pdf,,
1914,10005561,Royal Conservatoire of Scotland,2013,,2025-11-22T20:19:23,downloads/pdfs/Royal_Conservatoire_of_Scotland_2012-13-signed-accounts.pdf,,
1915,10007785,The University of Bradford,2021,,2025-11-22T19:58:34,"downloads/pdfs/University_of_Bradford_Financial-Statement-2020-21-(PDF,-7.0MB).pdf",,
1916,10004112,Loughborough College,2019,,2025-11-22T23:58:02,downloads/pdfs/Loughborough_University_Financial-statements-2018-19.pdf,,
1917,10005500,Robert Gordon University,2024,,2025-11-23T01:20:25,downloads/pdfs/Robert_Gordon_University_RGU-Annual-Report---Financial-Statements---Year-Ending-31-July-2023.pdf,,
1918,10007780,SOAS University of London,2013,,2025-11-23T00:17:47,downloads/pdfs/SOAS_University_of_London_Annual-report-2012-13_0.pdf,,
1919,10007160,The University of Surrey,2012,,2025-11-23T00:06:24,downloads/pdfs/University_of_Surrey_financial-statement-2011-2012pdf.pdf,,
1920,10007835,Royal Academy of Music,2020,,2025-11-23T07:44:09,downloads/pdfs/Royal_Academy_of_Music_Royal-Academy-of-Music-Financial-Statements-Year-Ended-31-July-2019.pdf,,
1921,10007167,The University of York,2020,,2025-11-22T23:40:50,downloads/pdfs/University_of_York_annual-report-2019.pdf,,
1922,10007138,The University of Northampton,2025,,2025-11-22T20:05:21,downloads/pdfs/University_of_Northampton_2024_uon-annual-report-and-financial-statements-for-year-ended-31-July-2023.pdf,,
1923,10007139,University of Worcester,2024,,2025-11-22T20:14:58,downloads/pdfs/University_of_Worcester_2023_Report-and-Financial-Statements-31-July-2023.pdf,,
1924,10006566,The University of West London,2013,,2025-11-22T20:12:41,downloads/pdfs/The_University_of_West_London_financial-statements-2012.pdf,,
1925,10007761,Courtauld Institute of Art,2009,,2025-11-22T20:01:52,downloads/pdfs/Courtauld_Institute_of_Art_2008-09-Financial-Statements1.pdf,,
1926,10007768,The University of Lancaster,2024,,2025-11-22T20:04:39,downloads/pdfs/University_of_Lancaster_2023%20Lancaster%20University%20Annual%20Accounts.pdf,,
1927,10014001,University of Suffolk,2021,,2025-11-22T20:11:01,downloads/pdfs/University_of_Suffolk_2020_Financial-Statements-for-year-ended-31-July-2020.pdf,,
1928,10007150,The University of Kent,2024,,2025-11-23T00:24:52,downloads/pdfs/University_of_Kent_Annual_Financial_Statements2024.pdf,,
1929,10007801,University of Plymouth,2025,,2025-11-22T20:06:45,downloads/pdfs/University_of_Plymouth_Annual_Report_and_Financial_Statements_for_the_year_ended_31_July_2024.pdf,,
1930,10007835,Royal Academy of Music,2022,,2025-11-23T07:44:02,downloads/pdfs/Royal_Academy_of_Music_Royal-Academy-of-Music-Financial-Statements-Year-Ended-31-July-2021.pdf,,
1931,10004180,The Manchester Metropolitan University,2020,,2025-11-23T00:20:18,downloads/pdfs/Manchester_Metropolitan_University_Financial-Statement-2019.pdf,,
1932,10003645,King's College London,2022,,2025-11-22T23:31:45,downloads/pdfs/Kings_College_London_financialstatements2022.pdf,,
1933,10004063,London School of Economics and Political Science,2016,,2025-11-22T23:27:07,downloads/pdfs/London_School_of_Economics_LSE_2015-16AnnualAccounts-FINAL.pdf,,
1934,10007151,The University of Lincoln,2010,,2025-11-23T00:48:53,downloads/pdfs/University_of_Lincoln_University-of-Lincoln-Financial-Statements-2009-10.pdf,,
1935,10007784,University College London,2017,,2025-11-22T23:24:48,downloads/pdfs/University_College_London_UCL_2016_ucl-annual-report.pdf,,
1936,10006566,The University of West London,2017,,2025-11-22T20:12:35,downloads/pdfs/The_University_of_West_London_financial-statements-2016.pdf,,
1937,10006566,The University of West London,2000,,2025-11-22T20:13:02,downloads/pdfs/The_University_of_West_London_financial_statements_1999.pdf,,
1938,10007792,The University of Exeter,2019,,2025-11-22T23:39:27,downloads/pdfs/University_of_Exeter_annualreport2018-2019.pdf,,
1939,10007786,The University of Bristol,2002,,2025-11-22T23:40:00,downloads/pdfs/University_of_Exeter_UoE_Financial_Statements_2001_02.pdf,,
1940,10005561,Royal Conservatoire of Scotland,2012,,2025-11-22T20:19:25,downloads/pdfs/Royal_Conservatoire_of_Scotland_2011-12-signed-accounts.pdf,,
